Chr	Start	End	Strand	Feature	ID	Mismatch_vs_Consensus	No.Sublocations	No.Probes	MeanMiwi2_KO	StDevMiwi2_KO	MeanSpocd1_KO	StDevSpocd1_KO	MeanWT	StDevWT
chr8	59860324	59866023	+	L1Md_F2	L1Md_F2	75	1	2	71.396254999999996	2.3548234	NaN	0	79.23544	5.4936237
chr8	59874833	59881316	-	L1Md_F2	L1Md_F2	86	1	3	50.265816000000001	16.272257	68.447329999999994	0.07592011	70.01741	5.7754574
chr8	59921453	59927620	-	L1Md_F2	L1Md_F2	90	1	2	79.591369999999998	3.0473425	76.684844999999996	3.6528437	80.625565	1.1455203
chr8	60420846	60426050	+	L1Md_F3	L1Md_F3	67	1	2	73.229380000000006	12.33585	75.296019999999999	0.8353627	88.71279	0.26162606
chr8	60557604	60563517	+	L1Md_F3	L1Md_F3	66	1	4	71.857069999999993	22.683842	87.196556000000001	7.868509	90.82277	3.8036373
chr8	62138558	62143752	+	L1Md_F2	L1Md_F2	72	1	2	76.488975999999994	9.898848	78.158159999999995	10.193204	84.18306	11.219953
chr8	62170596	62176487	-	L1Md_F2	L1Md_F2	71	1	3	71.257130000000004	3.0053277	73.066590000000005	6.75171	73.64855	8.273528
chr8	62386226	62391750	+	L1Md_F3	L1Md_F3	80	1	2	73.3078	12.345895	81.431759999999997	10.693356	89.797264	5.8639927
chr8	62939918	62945149	-	L1Md_F2	L1Md_F2	102	1	2	80.508809999999997	4.770791	89.907359999999997	4.143139	86.830635	2.8593285
chr8	63387280	63393432	-	L1Md_F2	L1Md_F2	76	1	2	69.329055999999994	13.534371	71.754035999999999	16.708788	79.614136	5.652317
chr8	63509343	63514524	+	L1Md_F2	L1Md_F2	87	1	2	72.836105000000003	8.341235	73.902370000000005	15.31227	75.17415	9.662394
chr8	63815684	63820821	+	L1Md_F2	L1Md_F2	77	1	3	74.336269999999999	17.32548	77.488029999999995	10.838727	90.99274	1.7982846
chr8	63849815	63855229	+	L1Md_F2	L1Md_F2	78	1	3	51.465828000000002	26.840565	63.939422999999998	21.76043	85.69556	9.448539
chr8	64256433	64262367	-	L1Md_F3	L1Md_F3	62	1	2	92.688990000000004	2.6114268	92.31026	0.31503993	91.2831	5.8579884
chr8	65231374	65237737	-	L1Md_F2	L1Md_F2	98	1	3	90.378230000000002	2.505391	85.951030000000003	6.0288644	89.582146	5.3548517
chr8	65472905	65478421	-	L1Md_F2	L1Md_F2	79	1	2	84.197599999999994	8.129014	77.464190000000002	10.870418	81.375656	2.5537834
chr8	67005157	67010551	+	L1Md_F2	L1Md_F2	88	1	2	94.82817	1.0468711	92.668909999999997	0.4469481	94.26494	2.5524185
chr8	67255532	67260642	+	L1Md_F2	L1Md_F2	87	1	2	90.16583	6.4423904	89.380430000000004	1.3194324	88.85213	9.337131
chr8	67335628	67341090	-	L1Md_F2	L1Md_F2	73	1	3	81.583179999999999	15.569873	86.304730000000006	6.778118	91.35555	2.8914127
chr8	68744903	68750423	-	L1Md_F2	L1Md_F2	78	1	3	81.515789999999996	9.82908	75.324259999999995	2.1374462	90.2268	5.1941247
chr8	68756421	68762542	-	L1Md_F2	L1Md_F2	77	1	3	89.794560000000004	5.66834	69.797110000000004	5.148214	88.06908	3.9903443
chr8	69669268	69674410	+	L1Md_F2	L1Md_F2	74	1	3	73.276660000000007	27.708954	82.195175000000006	10.795325	92.64268	1.7176511
chr8	69690599	69696934	-	L1Md_F2	L1Md_F2	78	1	3	80.487790000000004	13.624809	78.030569999999997	2.4725325	88.81527	4.5802817
chr8	73365715	73370965	+	L1Md_F2	L1Md_F2	82	1	3	70.867500000000007	7.329726	80.947395	6.006518	84.75355	6.941795
chr8	73505252	73511715	-	L1Md_F2	L1Md_F2	75	1	4	68.523820000000001	13.949686	72.333309999999997	9.23876	80.00636	10.087655
chr8	73547538	73553531	-	L1Md_F3	L1Md_F3	73	1	3	61.511253000000004	10.417286	72.986180000000004	1.7990214	74.66722	2.6961038
chr8	73695979	73701130	+	L1Md_F2	L1Md_F2	79	1	2	92.937610000000006	1.7164625	91.629829999999998	5.5445776	93.061615	1.6687562
chr8	73956318	73962437	-	L1Md_F2	L1Md_F2	72	1	3	70.247039999999998	17.61132	67.626816000000005	16.10989	76.93679	16.722055
chr8	74116794	74122799	-	L1Md_F2	L1Md_F2	47	1	3	79.289635000000004	14.860993	86.410340000000005	6.1730666	85.94887	9.352617
chr8	74172963	74179390	-	L1Md_F2	L1Md_F2	100	1	2	76.965109999999996	18.478434	81.777100000000004	9.7290945	89.851166	7.867248
chr8	74399530	74405479	-	L1Md_F3	L1Md_F3	70	1	3	86.038070000000005	10.194365	71.822815000000006	6.6370687	85.49286	9.410034
chr8	74509697	74515366	-	L1Md_F2	L1Md_F2	42	1	2	95.488839999999996	1.1549181	86.172165000000007	3.1832428	93.5181	1.0458461
chr8	75301025	75307221	-	L1Md_F2	L1Md_F2	63	1	3	93.749539999999996	0.9181322	91.965029999999999	0.83350706	93.726070000000007	4.445974
chr8	76463477	76468583	-	L1Md_F2	L1Md_F2	68	1	3	77.680319999999995	18.533403	81.903130000000004	10.829156	90.42153	1.5423545
chr8	77853100	77859258	-	L1Md_F2	L1Md_F2	74	1	2	90.477369999999993	7.0053215	93.34066	1.1716635	94.76152	3.3847225
chr8	79315225	79320269	+	L1Md_F2	L1Md_F2	71	1	2	91.887510000000006	3.0490904	93.924030000000002	1.7766467	93.16475	0.06682535
chr8	79818890	79825013	-	L1Md_F2	L1Md_F2	67	1	3	86.557410000000004	11.708892	85.950640000000007	9.997801	84.54186	11.921014
chr8	79954833	79960060	+	L1Md_F2	L1Md_F2	75	1	3	83.554540000000003	11.54812	87.204769999999996	9.1297	94.1751	2.263256
chr8	82510482	82515632	+	L1Md_F	L1Md_F	49	1	3	81.348433999999997	10.926307	72.585710000000006	3.0029182	90.38899	6.800414
chr8	85233448	85239618	-	L1Md_F2	L1Md_F2	36	1	3	68.052850000000007	35.502457	NaN	0	93.11775	3.2109215
chr8	85244592	85250742	-	L1Md_F3	L1Md_F3	56	1	3	86.848730000000003	8.329696	70.556365999999997	0.19566727	89.62337	6.713454
chr8	86245270	86251464	-	L1Md_F2	L1Md_F2	60	1	3	92.175309999999996	2.9487674	90.617385999999996	3.6056395	91.377975	1.1854748
chr8	86994947	87000000	+	L1Md_F	L1Md_F	75	1	2	81.094120000000004	21.8312	66.316220000000001	13.843904	93.63494	0.93096924
chr8	95939969	95945079	+	L1Md_F2	L1Md_F2	66	1	3	93.303023999999994	5.050428	93.355459999999994	2.5666094	93.51397	3.911488
chr8	97042973	97048073	-	L1Md_F3	L1Md_F3	62	1	1	88.520386000000002	0	87.663719999999998	0	85.4293	0
chr8	97175735	97180999	+	L1Md_F2	L1Md_F2	100	1	2	78.463629999999995	8.199314	75.917540000000002	16.00274	77.3063	1.452905
chr8	97406745	97411941	+	L1Md_F3	L1Md_F3	63	1	2	67.860830000000007	26.172426	82.38073	11.861518	91.131	1.9436913
chr8	97634898	97641078	-	L1Md_F3	L1Md_F3	74	1	2	90.112669999999994	1.3443024	90.285033999999996	8.2492	94.35848	0.3015907
chr8	98541137	98547141	-	L1Md_F2	L1Md_F2	93	1	3	92.266630000000006	4.9169254	91.969734000000003	3.1806104	93.018906	1.4398097
chr8	99794058	99799195	+	L1Md_F2	L1Md_F2	82	1	2	74.264830000000003	12.596132	81.753119999999996	4.3561797	75.55621	8.241172
chr8	99990536	99995865	+	L1Md_F2	L1Md_F2	97	1	2	61.4255	1.8525894	68.156784000000002	4.7449718	69.962265	2.236607
chr8	100154067	100160037	-	L1Md_F2	L1Md_F2	98	1	2	49.565980000000003	8.737906	63.192802	6.810928	53.317856	11.188698
chr8	100354371	100359656	-	L1Md_F3	L1Md_F3	54	1	3	47.033099999999997	33.646687	45.459071999999999	33.2698	68.72609	9.778983
chr8	100408937	100414254	-	L1Md_F2	L1Md_F2	80	1	2	53.194878000000003	7.0847435	61.918259999999997	2.2278137	59.07469	2.2513187
chr8	100910804	100917324	-	L1Md_F2	L1Md_F2	88	1	3	47.021979999999999	13.075213	52.502850000000002	22.105782	64.99205	20.666992
chr8	100961582	100966589	+	L1Md_F2	L1Md_F2	55	1	2	59.722915999999998	1.6215248	70.475710000000007	5.9435606	67.468475	1.8409258
chr8	101057563	101062813	+	L1Md_F2	L1Md_F2	80	1	3	57.746426	8.851542	73.754845000000003	10.563315	77.50693	11.536473
chr8	101228084	101234189	-	L1Md_F3	L1Md_F3	73	1	3	72.400130000000004	16.032925	77.543899999999994	10.574809	83.46526	2.8359063
chr8	101266767	101272907	-	L1Md_F2	L1Md_F2	101	1	2	58.541213999999997	14.316622	66.510220000000004	6.5826445	65.24439	11.992231
chr8	101315562	101320725	+	L1Md_F2	L1Md_F2	95	1	2	57.220314000000002	7.1950455	67.053055000000001	1.1005979	67.13986	10.795094
chr8	101710761	101716126	+	L1Md_F2	L1Md_F2	78	1	3	61.847411999999998	45.519714	71.317499999999995	22.514437	89.09806	2.042785
chr8	102216345	102221909	-	L1Md_F2	L1Md_F2	95	1	2	83.068510000000003	3.4342952	88.326809999999995	0.92415565	80.47571	0.6377027
chr8	102316630	102322363	+	L1Md_F2	L1Md_F2	119	1	2	60.748404999999998	30.529928	76.737685999999997	22.347973	82.512726	6.7882996
chr8	103251684	103256685	-	L1Md_F2	L1Md_F2	107	1	2	95.967010000000002	3.2258186	94.246123999999995	0.14807098	94.23452	0.8195775
chr8	104079028	104084050	+	L1Md_F2	L1Md_F2	66	1	3	79.216830000000002	29.31687	75.193340000000006	33.150185	81.53986	26.918812
chr8	118043987	118049140	+	L1Md_F2	L1Md_F2	66	1	3	93.041240000000002	2.3544204	92.314384000000004	4.656351	94.736336	4.354152
chr8	126223767	126230106	-	L1Md_F2	L1Md_F2	60	1	3	91.756150000000005	2.3695745	89.375145000000003	8.748117	92.75754	6.4739094
chr8	129202972	129208370	+	L1Md_F2	L1Md_F2	97	1	3	62.120849999999997	5.4358487	70.442670000000007	6.577423	70.72696	2.8200803
chr9	3116325	3121573	+	L1Md_F3	L1Md_F3	77	1	4	35.734898000000001	9.39654	31.542960999999998	7.387074	46.097267	12.243247
chr9	3237295	3243682	+	L1Md_F3	L1Md_F3	105	1	3	45.953650000000003	34.44144	47.615887000000001	3.7093246	72.51457	10.89415
chr9	3317506	3322720	+	L1Md_F2	L1Md_F2	75	1	3	72.651430000000005	1.9506726	73.345634000000004	2.3662422	73.82999	4.121776
chr9	3501546	3506778	+	L1Md_F	L1Md_F	84	1	3	61.565235000000001	6.929575	69.069534000000004	4.2093987	69.25715	6.4387555
chr9	4150278	4156690	-	L1Md_F2	L1Md_F2	79	1	3	50.456740000000003	39.998684	49.346836000000003	39.23385	77.8789	4.2745337
chr9	4245729	4250800	-	L1Md_F2	L1Md_F2	95	1	3	71.373620000000003	21.423632	73.393844999999999	9.828813	78.18595	4.4115787
chr9	4952864	4959012	-	L1Md_F2	L1Md_F2	75	1	3	74.618515000000002	5.0082755	68.737570000000005	8.152127	71.251175	11.1326065
chr9	4961809	4967908	-	L1Md_F3	L1Md_F3	69	1	2	74.004530000000003	5.1009636	86.567980000000006	1.6374449	87.443954	5.93836
chr9	5134699	5140919	-	L1Md_F2	L1Md_F2	94	1	2	92.31729	1.8830916	93.093279999999993	0.00516822	90.76138	5.281554
chr9	5237969	5243924	-	L1Md_F2	L1Md_F2	107	1	2	91.172700000000006	1.57049	85.565600000000003	4.4014745	90.177185	3.6260262
chr9	5247906	5254020	-	L1Md_F2	L1Md_F2	68	1	3	84.709090000000003	5.514098	76.528244000000001	7.306085	91.97011	3.3965387
chr9	6490722	6496307	-	L1Md_F2	L1Md_F2	89	1	2	57.792090000000002	33.610947	62.396140000000003	25.09748	74.757	5.5632925
chr9	6510571	6515673	+	L1Md_F2	L1Md_F2	93	1	3	90.490229999999997	3.2302375	92.393870000000007	1.2422389	90.015335	3.1822932
chr9	6758265	6764129	-	L1Md_F2	L1Md_F2	76	1	3	68.676419999999993	11.059919	62.553184999999999	23.160563	69.528046	16.446016
chr9	6789194	6794265	-	L1Md_F	L1Md_F	90	1	2	65.021320000000003	4.8460245	76.15361	4.8384314	64.835594	1.6136997
chr9	7582150	7587494	+	L1Md_F2	L1Md_F2	78	1	2	91.583219999999997	2.5282552	96.217789999999994	0.21249564	93.5988	1.5333091
chr9	7700155	7706072	-	L1Md_F2	L1Md_F2	68	1	2	95.643109999999993	2.1408873	94.923739999999995	1.6013806	94.42154	1.1565635
chr9	8859668	8864764	+	L1Md_F2	L1Md_F2	69	1	3	72.049980000000005	16.221024	80.187929999999994	6.392418	90.87529	3.591635
chr9	10972245	10978514	-	L1Md_F2	L1Md_F2	89	1	3	56.675888	26.853554	49.815750000000001	24.590658	67.12998	3.9562502
chr9	11016610	11021921	+	L1Md_F2	L1Md_F2	105	1	1	76.561645999999996	0	79.444860000000006	0	77.24265	0
chr9	11052234	11057408	+	L1Md_F2	L1Md_F2	94	1	2	66.670653999999999	8.926517	65.465059999999994	11.511201	70.76551	9.78723
chr9	11291094	11297449	-	L1Md_F2	L1Md_F2	80	1	3	69.788330000000002	15.029815	63.712440000000001	18.53491	83.0161	6.4389963
chr9	11307726	11313856	-	L1Md_F2	L1Md_F2	89	1	2	78.259476000000006	14.802087	77.831500000000005	13.590086	79.755295	5.082087
chr9	11449398	11456198	-	L1Md_F2	L1Md_F2	103	1	3	78.823689999999999	7.3780665	77.390940000000001	2.4629545	74.21691	7.9160438
chr9	11613621	11619772	-	L1Md_F2	L1Md_F2	96	1	2	73.530810000000002	9.317877	74.173689999999993	4.9395943	75.15941	6.760317
chr9	11757139	11762293	+	L1Md_F2	L1Md_F2	82	1	2	65.108760000000004	12.806144	62.838768000000002	17.445242	60.816006	16.946627
chr9	12082695	12088874	-	L1Md_F2	L1Md_F2	94	1	2	74.285439999999994	21.408024	78.945329999999998	21.264338	84.187126	9.915248
chr9	12172937	12178011	+	L1Md_F2	L1Md_F2	74	1	2	83.983860000000007	14.616953	81.097970000000004	15.620072	85.697365	1.4403244
chr9	12437717	12444034	-	L1Md_F2	L1Md_F2	107	1	3	77.972399999999993	13.824601	75.394195999999994	12.102252	74.22572	17.224987
chr9	12533592	12539976	+	L1Md_F3	L1Md_F3	96	1	2	60.171677000000003	0.9402888	55.747222999999998	2.3316257	58.950424	1.9668349
chr9	12601939	12608048	-	L1Md_F2	L1Md_F2	71	1	3	61.14884	28.215473	59.729489999999998	33.242584	67.82593	33.582478
chr9	13026363	13031534	+	L1Md_F2	L1Md_F2	94	1	2	82.116209999999995	2.5504494	74.691863999999995	3.5127463	86.8561	6.136063
chr9	13937966	13944167	-	L1Md_F3	L1Md_F3	60	1	1	96.290244999999999	0	95.532264999999995	0	93.03065	0
chr9	14409799	14415376	-	L1Md_F2	L1Md_F2	59	1	3	94.790430000000001	1.9526732	94.560599999999994	1.4805611	94.14467	0.64788556
chr9	15806356	15811718	+	L1Md_F2	L1Md_F2	87	1	2	92.359084999999993	6.568375	94.076674999999994	1.3585123	96.9124	0.15090325
chr9	16563148	16569208	+	L1Md_F2	L1Md_F2	80	1	2	91.738204999999994	4.4028983	91.994569999999996	1.9531807	89.67996	5.4026837
chr9	16615849	16621178	+	L1Md_F2	L1Md_F2	78	1	3	73.265884	6.873048	71.172554000000005	10.735254	84.79572	3.4260533
chr9	16719486	16725430	-	L1Md_F3	L1Md_F3	67	1	3	79.356960000000001	6.710215	88.505499999999998	3.0280228	86.22134	4.3456426
chr9	16737240	16742403	+	L1Md_F2	L1Md_F2	88	1	2	84.385660000000001	4.5967445	88.530839999999998	2.0506864	83.647415	5.887638
chr9	17036836	17042979	-	L1Md_F2	L1Md_F2	71	1	3	83.662099999999995	7.1799393	81.587100000000007	4.134447	84.19085	4.434704
chr9	17603278	17608733	+	L1Md_F2	L1Md_F2	97	1	2	85.336669999999998	3.680422	79.886080000000007	2.4195502	84.47424	0.8435628
chr9	17635850	17640889	+	L1Md_F2	L1Md_F2	95	1	2	68.469179999999994	2.5816045	76.018590000000003	2.9066517	70.4812	6.601375
chr9	17841993	17847076	+	L1Md_F2	L1Md_F2	85	1	2	82.171199999999999	8.142939	78.100520000000003	2.9017963	83.91334	2.3701067
chr9	18488908	18494153	+	L1Md_F2	L1Md_F2	67	1	2	58.411006999999998	48.568226	68.45917	31.554739	93.01171	3.2241247
chr9	18864737	18869952	+	L1Md_F3	L1Md_F3	72	1	2	83.616776000000002	1.4074539	81.394159999999999	1.4980055	81.35464	0.40047732
chr9	19077796	19083713	-	L1Md_F2	L1Md_F2	89	1	2	74.246489999999994	2.629332	74.085220000000007	1.0293974	70.87982	6.709994
chr9	19320318	19326513	-	L1Md_F2	L1Md_F2	50	1	2	46.822647000000003	10.799301	58.455497999999999	6.2852535	73.95735	0.13984391
chr9	19429350	19434510	+	L1Md_F2	L1Md_F2	77	1	2	46.860264000000001	10.1899185	47.758423000000001	0.4005987	62.33439	25.809309
chr9	19448119	19453260	+	L1Md_F2	L1Md_F2	86	1	1	44.924281999999998	0	39.527377999999999	0	41.064594	0
chr9	19484240	19489953	+	L1Md_F2	L1Md_F2	89	1	1	37.793407000000002	0	44.852055	0	41.987225	0
chr9	19546980	19552166	+	L1Md_F3	L1Md_F3	62	1	3	52.470359999999999	14.915799	52.460262	6.534548	67.19593	6.694019
chr9	19555716	19561109	+	L1Md_F2	L1Md_F2	67	1	3	64.652249999999995	7.8065205	56.916606999999999	5.7682114	64.245026	3.1204774
chr9	19667175	19672757	-	L1Md_F2	L1Md_F2	54	1	3	62.973137000000001	19.024662	62.143962999999999	10.244317	71.63607	2.999614
chr9	23523189	23529485	-	L1Md_F2	L1Md_F2	89	1	3	93.532589999999999	1.2154647	94.441604999999996	3.0457885	93.20223	1.7303344
chr9	23840362	23845580	+	L1Md_F2	L1Md_F2	91	1	2	89.137360000000001	4.237969	89.311676000000006	4.2410493	84.17797	5.1045566000000004
chr9	23990220	23995392	+	L1Md_F2	L1Md_F2	92	1	2	73.554490000000001	3.0350208	81.489630000000005	9.536684	84.81354	9.199498
chr9	24548546	24554695	-	L1Md_F2	L1Md_F2	68	1	3	78.793729999999996	10.68886	79.55001	7.9266	86.99337	3.6239328
chr9	25342311	25348044	-	L1Md_F2	L1Md_F2	78	1	2	93.921419999999998	2.7894604	95.995130000000003	0.953444	95.31511	2.7516322
chr9	25906962	25912008	+	L1Md_F2	L1Md_F2	89	1	2	67.481099999999998	3.4190063	81.252449999999996	10.090643	72.63135	10.203195
chr9	26342185	26348081	-	L1Md_F2	L1Md_F2	95	1	2	50.581023999999999	0.97441083	67.310776000000004	5.6628156	61.958496	2.0328672
chr9	27590937	27596990	-	L1Md_F2	L1Md_F2	74	1	2	92.269099999999995	2.0585465	93.685609999999997	1.3406663	94.62131	0.9340389
chr9	27678818	27684956	-	L1Md_F2	L1Md_F2	67	1	3	79.559160000000006	19.712742	85.361310000000003	12.830154	93.23487	2.0277185
chr9	30049214	30055395	-	L1Md_F2	L1Md_F2	63	1	3	94.130615000000006	1.3482381	92.479004000000003	0.92252785	90.60779	4.4765143
chr9	34070830	34077119	-	L1Md_F2	L1Md_F2	76	1	2	90.130219999999994	3.7143283	91.925399999999996	1.5205288	90.385666	1.0668156
chr9	34338753	34343807	+	L1Md_F2	L1Md_F2	73	1	3	95.198784000000003	2.736455	93.383539999999996	1.8845296	95.47375	3.1895528
chr9	34432885	34439064	-	L1Md_F2	L1Md_F2	62	1	3	91.451560000000001	5.0630217	88.079759999999993	1.4595037	91.96856	2.0329635
chr9	35804031	35809292	+	L1Md_F2	L1Md_F2	96	1	2	45.698433000000001	0.16672888	55.793663000000002	11.305622	42.34942	12.117112
chr9	35823092	35829033	-	L1Md_F2	L1Md_F2	87	1	2	42.308388000000001	1.7135924	51.88861	3.1899836	38.210445	7.9936967
chr9	36032559	36037763	+	L1Md_F2	L1Md_F2	87	1	2	35.197629999999997	3.8790557	43.381492999999999	4.3272905	45.31687	16.097687
chr9	36219195	36225606	+	L1Md_F2	L1Md_F2	100	1	3	40.95917	12.214441	47.162013999999999	14.549483	41.319393	14.332212
chr9	36317236	36323396	-	L1Md_F2	L1Md_F2	75	1	3	44.772345999999999	7.8569593	42.710631999999997	5.8070602	45.97026	6.7306066
chr9	36407257	36412470	-	L1Md_F2	L1Md_F2	90	1	2	38.992153000000002	0.6444948	39.794159999999998	1.177355	45.932503	5.4433846
chr9	36587313	36593448	+	L1Md_F2	L1Md_F2	66	1	2	45.570816000000001	10.43611	42.786499999999997	6.8944235	53.322495	8.601401
chr9	36626201	36631921	+	L1Md_F2	L1Md_F2	89	1	3	55.513240000000003	9.376777	55.505093000000002	8.194471	63.699673	12.620948
chr9	37881865	37888044	-	L1Md_F2	L1Md_F2	67	1	3	71.467789999999994	35.753784	79.518709999999999	20.523571	88.78902	3.5386915
chr9	38278374	38283765	+	L1Md_F2	L1Md_F2	101	1	2	78.078310000000002	4.640674	79.224639999999994	7.9300003	80.51212	5.9912667
chr9	38561165	38566516	+	L1Md_F2	L1Md_F2	78	1	3	57.916781999999998	14.67752	63.777233000000003	2.0006142	74.14732	11.1609335
chr9	38625220	38630271	-	L1Md_F	L1Md_F	90	1	2	73.471540000000005	17.606207	76.043229999999994	10.1810875	66.72478	10.289016
chr9	38797646	38803836	-	L1Md_F3	L1Md_F3	64	1	2	80.710859999999997	15.537937	80.394356000000002	17.485334	79.06946	14.94569
chr9	38916673	38921880	+	L1Md_F2	L1Md_F2	79	1	2	73.334149999999994	7.1260247	77.779269999999997	8.0193815	87.69252	4.969142
chr9	39303663	39310720	-	L1Md_F2	L1Md_F2	128	1	2	63.986457999999999	2.4344263	78.91722	6.4712634	82.50487	6.058346
chr9	39402427	39407606	+	L1Md_F2	L1Md_F2	86	1	2	80.980379999999997	10.139256	78.730509999999995	0.14496897	81.50645	6.8669934
chr9	39985601	39990753	+	L1Md_F2	L1Md_F2	71	1	1	74.696106	0	77.37482	0	82.216125	0
chr9	41310634	41316784	-	L1Md_F2	L1Md_F2	82	1	2	96.738770000000002	2.3016415	92.178120000000007	0.5274816	94.30485	4.3162475
chr9	46796093	46801275	+	L1Md_F2	L1Md_F2	66	1	2	70.382599999999996	35.8521	84.923164	11.7853	86.53763	6.9781747
chr9	47492930	47498104	+	L1Md_F3	L1Md_F3	62	1	3	95.382909999999995	1.5807507	95.949646000000001	2.8903623	94.84462	3.6135100000000002
chr9	49135112	49140380	+	L1Md_F2	L1Md_F2	65	1	3	95.730890000000002	1.9366026	92.383803999999998	4.001919	96.27783	1.2180442
chr9	69600334	69606490	-	L1Md_F2	L1Md_F2	72	1	2	94.890349999999998	2.343192	95.389979999999994	1.3841537	92.777176	5.660372
chr9	71046605	71052538	-	L1Md_F2	L1Md_F2	72	1	3	91.962270000000004	4.947497	90.480930000000001	5.366989	86.95482	6.461786
chr9	71094211	71099424	+	L1Md_F	L1Md_F	71	1	2	87.982939999999999	3.7138157	85.437454000000002	7.8832493	84.985	0.12076791
chr9	76742131	76748779	-	L1Md_F2	L1Md_F2	83	1	2	81.667069999999995	2.7133832	79.497619999999998	1.30881	77.93445	4.2168913
chr9	78755247	78761503	-	L1Md_F2	L1Md_F2	76	1	3	91.297989999999999	2.9771862	92.914649999999995	2.2044141	92.151184	1.4200583
chr9	81341437	81347425	-	L1Md_F2	L1Md_F2	70	1	2	86.503910000000005	6.1397047	82.962509999999995	1.1404546	87.374626	8.463853
chr9	82442847	82449068	-	L1Md_F2	L1Md_F2	75	1	2	71.590130000000002	10.149927	78.701440000000005	16.100597	85.11664	4.831283
chr9	82586275	82592572	-	L1Md_F2	L1Md_F2	76	1	2	66.478030000000004	35.22082	68.946820000000002	23.453268	90.43514	0.19343583
chr9	82645470	82650987	-	L1Md_F2	L1Md_F2	103	1	2	74.180430000000001	30.494404	74.243483999999995	17.0395	94.26262	2.6665564
chr9	82780329	82785492	+	L1Md_F2	L1Md_F2	82	1	2	76.788470000000004	1.193	82.698549999999997	4.0680165	87.36629	0.5049691
chr9	82817850	82824031	-	L1Md_F2	L1Md_F2	68	1	2	93.969864000000001	1.886091	86.250309999999999	2.92453	92.095474	5.593525
chr9	83164848	83170959	-	L1Md_F3	L1Md_F3	70	1	4	67.245419999999996	26.73553	71.733459999999994	21.916193	86.656494	7.69475
chr9	83178058	83184156	-	L1Md_F3	L1Md_F3	63	1	2	65.694230000000005	9.353555	75.562269999999998	2.484428	72.80698	10.513693
chr9	83738293	83744583	-	L1Md_F3	L1Md_F3	61	1	4	79.878190000000004	15.1884	84.451480000000004	5.0092325	89.47827	3.0713224
chr9	84658865	84664184	+	L1Md_F2	L1Md_F2	78	1	3	90.390649999999994	3.6837215	88.896720000000002	1.7560555	87.94936	6.2647767
chr9	85031575	85037584	-	L1Md_F2	L1Md_F2	80	1	2	85.141739999999999	12.518917	81.945160000000001	11.716166	82.491585	17.126602
chr9	86110590	86115941	+	L1Md_F2	L1Md_F2	84	1	2	86.208929999999995	5.4963484	89.014240000000001	2.8895502	92.46565	5.488078
chr9	87479101	87486775	-	L1Md_F2	L1Md_F2	84	1	3	75.342500000000001	20.144987	84.745316000000003	1.186068	91.77929	2.431947
chr9	87827258	87832716	-	L1Md_F2	L1Md_F2	72	1	2	83.630170000000007	11.453623	74.888915999999995	21.252434	77.50932	16.664083
chr9	88660829	88666059	-	L1Md_F2	L1Md_F2	59	1	2	90.161475999999993	2.5502498	81.840819999999994	0.9630413	86.93529	4.747998
chr9	88993318	88998474	+	L1Md_F2	L1Md_F2	67	1	3	82.247550000000004	7.510656	83.168670000000006	1.1848497	89.84042	2.5284579
chr9	89405313	89411785	-	L1Md_F2	L1Md_F2	75	1	3	77.605710000000002	11.8342	86.596950000000007	5.6097293	93.07928	0.88478184
chr9	89417787	89423984	-	L1Md_F3	L1Md_F3	62	1	3	92.405889999999999	2.7111604	93.201779999999999	1.3863848	93.957535	2.6050515
chr9	89660190	89665514	+	L1Md_F	L1Md_F	84	1	2	95.054929999999999	2.7194953	93.617890000000003	0.80399734	91.79402	2.1635077
chr9	90285113	90291367	-	L1Md_F2	L1Md_F2	57	1	3	69.237915000000001	42.384888	71.344200000000001	38.80191	88.38626	8.252301
chr9	90319103	90324836	-	L1Md_F2	L1Md_F2	53	1	2	65.123535000000004	23.750315	85.002840000000006	7.5340815	93.9411	1.8518449
chr9	90584664	90589837	+	L1Md_F3	L1Md_F3	69	1	2	88.477485999999999	1.2382785	84.896249999999995	4.642136	89.00609	3.0791612
chr9	90646162	90652463	-	L1Md_F2	L1Md_F2	69	1	3	71.330839999999995	19.99499	76.207499999999996	15.50807	90.97507	4.068192
chr9	90800002	90806090	-	L1Md_F2	L1Md_F2	46	1	3	88.793499999999995	4.7368274	90.407679999999999	4.9488606	89.04558	4.709962
chr9	91230071	91236202	-	L1Md_F3	L1Md_F3	56	1	3	66.194659999999999	22.05355	69.707149999999999	27.533749	73.51572	20.251938
chr9	92070695	92075891	+	L1Md_F2	L1Md_F2	73	1	2	74.143940000000001	15.710271	78.681640000000002	19.965117	89.13779	1.7530068
chr9	92117439	92123775	-	L1Md_F2	L1Md_F2	104	1	3	77.619280000000003	21.545975	80.805850000000007	15.059129	89.055595	2.4057744
chr9	92422487	92428982	-	L1Md_F2	L1Md_F2	72	1	3	82.192509999999999	5.3145247	75.463310000000007	6.924895	82.895035	4.2075233
chr9	93152968	93158734	-	L1Md_F2	L1Md_F2	86	1	2	69.349930000000001	2.4634314	73.123170000000002	2.908583	80.4281	2.7736862
chr9	93340348	93345626	+	L1Md_F2	L1Md_F2	82	1	2	54.819070000000004	9.197511	52.563941999999997	6.054718	61.642845	6.7293477
chr9	93613913	93618977	+	L1Md_F3	L1Md_F3	81	1	2	51.68853	8.422793	56.628673999999997	9.138483	62.77191	13.623509
